date,category,date,value,label
2018-03-15,Blocked Street or SideWalk,2018-03-15,18,0
2018-03-15,Catch Basin Maintenance,2018-03-15,3,0
2018-03-15,Color Curb,2018-03-15,2,0
2018-03-15,DPW Volunteer Programs,2018-03-15,1,0
2018-03-15,Damaged Property,2018-03-15,27,0
2018-03-15,Encampments,2018-03-15,128,0
2018-03-15,General Request - 311CUSTOMERSERVICECENTER,2018-03-15,3,0
2018-03-15,General Request - ANIMAL CARE CONTROL,2018-03-15,2,0
2018-03-15,General Request - ASSESSOR RECORDER,2018-03-15,2,0
2018-03-15,General Request - BUILDING INSPECTION,2018-03-15,8,0
2018-03-15,General Request - CENTRAL SHOPS,2018-03-15,1,0
2018-03-15,General Request - COUNTY CLERK,2018-03-15,11,0
2018-03-15,General Request - DPH,2018-03-15,7,0
2018-03-15,General Request - FIRE DEPARTMENT,2018-03-15,1,0
2018-03-15,General Request - MTA,2018-03-15,30,0
2018-03-15,General Request - PLANNING,2018-03-15,1,0
2018-03-15,General Request - PUBLIC WORKS,2018-03-15,23,0
2018-03-15,General Request - PUC,2018-03-15,12,0
2018-03-15,General Request - TT COLLECTOR,2018-03-15,2,0
2018-03-15,Graffiti,2018-03-15,203,0
2018-03-15,Homeless Concerns,2018-03-15,116,0
2018-03-15,Illegal Postings,2018-03-15,19,0
2018-03-15,Litter Receptacles,2018-03-15,13,0
2018-03-15,MUNI Feedback,2018-03-15,62,0
2018-03-15,Noise Report,2018-03-15,9,0
2018-03-15,Rec and Park Requests,2018-03-15,11,0
2018-03-15,SFHA Requests,2018-03-15,3,0
2018-03-15,Sewer Issues,2018-03-15,41,0
2018-03-15,Sidewalk or Curb,2018-03-15,9,0
2018-03-15,Sign Repair,2018-03-15,29,0
2018-03-15,Street Defects,2018-03-15,26,0
2018-03-15,Street and Sidewalk Cleaning,2018-03-15,307,0
2018-03-15,Streetlights,2018-03-15,7,0
2018-03-15,Temporary Sign Request,2018-03-15,25,0
2018-03-15,Tree Maintenance,2018-03-15,27,0
2018-03-16,311 External Request,2018-03-16,1,0
2018-03-16,Abandoned Vehicle,2018-03-16,74,0
2018-03-16,Blocked Street or SideWalk,2018-03-16,18,0
2018-03-16,Catch Basin Maintenance,2018-03-16,3,0
2018-03-16,Color Curb,2018-03-16,2,0
2018-03-16,Damaged Property,2018-03-16,19,0
2018-03-16,Encampments,2018-03-16,129,0
2018-03-16,General Request - ANIMAL CARE CONTROL,2018-03-16,1,0
2018-03-16,General Request - ASSESSOR RECORDER,2018-03-16,1,0
2018-03-16,General Request - BUILDING INSPECTION,2018-03-16,2,0
2018-03-16,General Request - COUNTY CLERK,2018-03-16,12,0
2018-03-16,General Request - DPH,2018-03-16,7,0
2018-03-16,General Request - ELECTIONS,2018-03-16,1,0
2018-03-16,General Request - FIRE DEPARTMENT,2018-03-16,2,0
2018-03-16,General Request - MTA,2018-03-16,24,0
2018-03-16,General Request - PUBLIC WORKS,2018-03-16,23,0
2018-03-16,General Request - PUC,2018-03-16,13,0
2018-03-16,General Request - RPD,2018-03-16,2,0
2018-03-16,General Request - TT COLLECTOR,2018-03-16,4,0
2018-03-16,Graffiti,2018-03-16,272,0
2018-03-16,Homeless Concerns,2018-03-16,103,0
2018-03-16,Illegal Postings,2018-03-16,8,0
2018-03-16,Litter Receptacles,2018-03-16,20,0
2018-03-16,MUNI Feedback,2018-03-16,54,0
2018-03-16,Noise Report,2018-03-16,7,0
2018-03-16,Rec and Park Requests,2018-03-16,17,0
2018-03-16,Residential Building Request,2018-03-16,11,0
2018-03-16,SFHA Requests,2018-03-16,3,0
2018-03-16,Sewer Issues,2018-03-16,30,0
2018-03-16,Sidewalk or Curb,2018-03-16,9,0
2018-03-16,Sign Repair,2018-03-16,34,0
2018-03-16,Street Defects,2018-03-16,47,0
2018-03-16,Street and Sidewalk Cleaning,2018-03-16,328,0
2018-03-16,Streetlights,2018-03-16,17,0
2018-03-16,Temporary Sign Request,2018-03-16,113,1
2018-03-16,Tree Maintenance,2018-03-16,30,0
2018-03-17,311 External Request,2018-03-17,2,0
2018-03-17,Abandoned Vehicle,2018-03-17,44,0
2018-03-17,Blocked Street or SideWalk,2018-03-17,5,0
2018-03-17,Catch Basin Maintenance,2018-03-17,3,0
2018-03-17,Color Curb,2018-03-17,1,0
2018-03-17,Damaged Property,2018-03-17,28,0
2018-03-17,Encampments,2018-03-17,101,0
2018-03-17,General Request - 311CUSTOMERSERVICECENTER,2018-03-17,2,0
2018-03-17,General Request - BUILDING INSPECTION,2018-03-17,3,0
2018-03-17,General Request - COUNTY CLERK,2018-03-17,3,0
2018-03-17,General Request - DPH,2018-03-17,2,0
2018-03-17,General Request - MTA,2018-03-17,13,0
2018-03-17,General Request - PUBLIC WORKS,2018-03-17,14,0
2018-03-17,General Request - PUC,2018-03-17,2,0
2018-03-17,Graffiti,2018-03-17,202,0
2018-03-17,Homeless Concerns,2018-03-17,114,0
2018-03-17,Illegal Postings,2018-03-17,8,0
2018-03-17,Litter Receptacles,2018-03-17,12,0
2018-03-17,MUNI Feedback,2018-03-17,43,0
2018-03-17,Noise Report,2018-03-17,15,0
2018-03-17,Rec and Park Requests,2018-03-17,25,0
2018-03-17,Residential Building Request,2018-03-17,15,0
2018-03-17,SFHA Requests,2018-03-17,3,0
2018-03-17,Sewer Issues,2018-03-17,10,0
2018-03-17,Sidewalk or Curb,2018-03-17,12,0
2018-03-17,Sign Repair,2018-03-17,30,0
2018-03-17,Street Defects,2018-03-17,18,0
2018-03-17,Street and Sidewalk Cleaning,2018-03-17,239,0
2018-03-17,Streetlights,2018-03-17,7,0
2018-03-17,Temporary Sign Request,2018-03-17,1,0
2018-03-17,Tree Maintenance,2018-03-17,19,0
2018-03-18,311 External Request,2018-03-18,5,0
2018-03-18,Abandoned Vehicle,2018-03-18,49,0
2018-03-18,Blocked Street or SideWalk,2018-03-18,8,0
2018-03-18,Catch Basin Maintenance,2018-03-18,3,0
2018-03-18,Color Curb,2018-03-18,1,0
2018-03-18,DPW Volunteer Programs,2018-03-18,1,0
2018-03-18,Damaged Property,2018-03-18,12,0
2018-03-18,Encampments,2018-03-18,118,0
2018-03-18,General Request - 311CUSTOMERSERVICECENTER,2018-03-18,1,0
2018-03-18,General Request - ANIMAL CARE CONTROL,2018-03-18,1,0
2018-03-18,General Request - BUILDING INSPECTION,2018-03-18,2,0
2018-03-18,General Request - COUNTY CLERK,2018-03-18,6,0
2018-03-18,General Request - DPH,2018-03-18,5,0
2018-03-18,General Request - MTA,2018-03-18,8,0
2018-03-18,General Request - PLANNING,2018-03-18,1,0
2018-03-18,General Request - PUBLIC WORKS,2018-03-18,20,0
2018-03-18,General Request - PUC,2018-03-18,5,0
2018-03-18,General Request - SHORT TERM RENTALS,2018-03-18,1,0
2018-03-18,Graffiti,2018-03-18,219,0
2018-03-18,Homeless Concerns,2018-03-18,96,0
2018-03-18,Illegal Postings,2018-03-18,14,0
2018-03-18,Litter Receptacles,2018-03-18,21,0
2018-03-18,MUNI Feedback,2018-03-18,27,0
2018-03-18,Noise Report,2018-03-18,9,0
2018-03-18,Rec and Park Requests,2018-03-18,28,0
2018-03-18,Residential Building Request,2018-03-18,6,0
2018-03-18,SFHA Requests,2018-03-18,4,0
2018-03-18,Sewer Issues,2018-03-18,16,0
2018-03-18,Sidewalk or Curb,2018-03-18,10,0
2018-03-18,Sign Repair,2018-03-18,16,0
2018-03-18,Street Defects,2018-03-18,28,0
2018-03-18,Street and Sidewalk Cleaning,2018-03-18,301,0
2018-03-18,Streetlights,2018-03-18,6,0
2018-03-18,Temporary Sign Request,2018-03-18,2,0
2018-03-18,Tree Maintenance,2018-03-18,9,0
2018-03-19,Abandoned Vehicle,2018-03-19,130,0
2018-03-19,Blocked Street or SideWalk,2018-03-19,19,0
2018-03-19,Catch Basin Maintenance,2018-03-19,3,0
2018-03-19,Color Curb,2018-03-19,4,0
2018-03-19,Construction Zone Permits,2018-03-19,2,0
2018-03-19,Damaged Property,2018-03-19,32,0
2018-03-19,Encampments,2018-03-19,191,0
2018-03-19,General Request - 311CUSTOMERSERVICECENTER,2018-03-19,2,0
2018-03-19,General Request - ANIMAL CARE CONTROL,2018-03-19,3,0
2018-03-19,General Request - ASSESSOR RECORDER,2018-03-19,1,0
2018-03-19,General Request - BUILDING INSPECTION,2018-03-19,7,0
2018-03-19,General Request - CONTRACT ADMINISTRATION,2018-03-19,1,0
2018-03-19,General Request - COUNTY CLERK,2018-03-19,18,0
2018-03-19,General Request - DPH,2018-03-19,6,0
2018-03-19,General Request - MTA,2018-03-19,22,0
2018-03-19,General Request - PUBLIC WORKS,2018-03-19,37,0
2018-03-19,General Request - PUC,2018-03-19,5,0
2018-03-19,General Request - TT COLLECTOR,2018-03-19,6,0
2018-03-19,Graffiti,2018-03-19,342,0
2018-03-19,Homeless Concerns,2018-03-19,163,0
2018-03-19,Illegal Postings,2018-03-19,14,0
2018-03-19,Litter Receptacles,2018-03-19,19,0
2018-03-19,MUNI Feedback,2018-03-19,50,0
2018-03-19,Noise Report,2018-03-19,14,0
2018-03-19,Rec and Park Requests,2018-03-19,28,0
2018-03-19,Residential Building Request,2018-03-19,5,0
2018-03-19,SFHA Requests,2018-03-19,1,0
2018-03-19,Sewer Issues,2018-03-19,25,0
2018-03-19,Sidewalk or Curb,2018-03-19,25,0
2018-03-19,Sign Repair,2018-03-19,36,0
2018-03-19,Street Defects,2018-03-19,35,0
2018-03-19,Street and Sidewalk Cleaning,2018-03-19,496,0
2018-03-19,Streetlights,2018-03-19,74,1
2018-03-19,Temporary Sign Request,2018-03-19,54,0
2018-03-19,Tree Maintenance,2018-03-19,29,0
2018-03-20,Abandoned Vehicle,2018-03-20,96,0
2018-03-20,Blocked Street or SideWalk,2018-03-20,14,0
2018-03-20,Catch Basin Maintenance,2018-03-20,7,0
2018-03-20,Color Curb,2018-03-20,5,0
2018-03-20,Construction Zone Permits,2018-03-20,5,0
2018-03-20,Damaged Property,2018-03-20,27,0
2018-03-20,Encampments,2018-03-20,124,0
2018-03-20,General Request - 311CUSTOMERSERVICECENTER,2018-03-20,1,0
2018-03-20,General Request - ANIMAL CARE CONTROL,2018-03-20,2,0
2018-03-20,General Request - ASSESSOR RECORDER,2018-03-20,2,0
2018-03-20,General Request - BUILDING INSPECTION,2018-03-20,1,0
2018-03-20,General Request - COUNTY CLERK,2018-03-20,11,0
2018-03-20,General Request - DPH,2018-03-20,5,0
2018-03-20,General Request - ENTERTAINMENT COMMISSION,2018-03-20,1,0
2018-03-20,General Request - MTA,2018-03-20,30,0
2018-03-20,General Request - PUBLIC WORKS,2018-03-20,26,0
2018-03-20,General Request - PUC,2018-03-20,6,0
2018-03-20,General Request - SHORT TERM RENTALS,2018-03-20,1,0
2018-03-20,General Request - TT COLLECTOR,2018-03-20,4,0
2018-03-20,Graffiti,2018-03-20,248,0
2018-03-20,Homeless Concerns,2018-03-20,80,0
2018-03-20,Illegal Postings,2018-03-20,9,0
2018-03-20,Litter Receptacles,2018-03-20,25,0
2018-03-20,MUNI Feedback,2018-03-20,60,0
2018-03-20,Noise Report,2018-03-20,12,0
2018-03-20,Rec and Park Requests,2018-03-20,12,0
2018-03-20,Residential Building Request,2018-03-20,7,0
2018-03-20,SFHA Requests,2018-03-20,4,0
2018-03-20,Sewer Issues,2018-03-20,44,0
2018-03-20,Sidewalk or Curb,2018-03-20,12,0
2018-03-20,Sign Repair,2018-03-20,22,0
2018-03-20,Street Defects,2018-03-20,30,0
2018-03-20,Street and Sidewalk Cleaning,2018-03-20,336,0
2018-03-20,Streetlights,2018-03-20,25,0
2018-03-20,Temporary Sign Request,2018-03-20,43,0
2018-03-20,Tree Maintenance,2018-03-20,21,0
2018-03-21,311 External Request,2018-03-21,1,0
2018-03-21,Abandoned Vehicle,2018-03-21,87,0
2018-03-21,Blocked Street or SideWalk,2018-03-21,9,0
2018-03-21,Catch Basin Maintenance,2018-03-21,9,0
2018-03-21,Color Curb,2018-03-21,2,0
2018-03-21,Construction Zone Permits,2018-03-21,9,0
2018-03-21,Damaged Property,2018-03-21,22,0
2018-03-21,Encampments,2018-03-21,154,0
2018-03-21,General Request - 311CUSTOMERSERVICECENTER,2018-03-21,1,0
2018-03-21,General Request - ASSESSOR RECORDER,2018-03-21,2,0
2018-03-21,General Request - BUILDING INSPECTION,2018-03-21,4,0
2018-03-21,General Request - CONTRACT ADMINISTRATION,2018-03-21,1,0
2018-03-21,General Request - COUNTY CLERK,2018-03-21,15,0
2018-03-21,General Request - DPH,2018-03-21,7,0
2018-03-21,General Request - MOCD,2018-03-21,1,0
2018-03-21,General Request - MTA,2018-03-21,22,0
2018-03-21,General Request - PLANNING,2018-03-21,1,0
2018-03-21,General Request - PUBLIC WORKS,2018-03-21,26,0
2018-03-21,General Request - PUC,2018-03-21,10,0
2018-03-21,General Request - RPD,2018-03-21,1,0
2018-03-21,General Request - TT COLLECTOR,2018-03-21,3,0
2018-03-21,Graffiti,2018-03-21,297,0
2018-03-21,Homeless Concerns,2018-03-21,108,0
2018-03-21,Illegal Postings,2018-03-21,5,0
2018-03-21,Litter Receptacles,2018-03-21,29,0
2018-03-21,MUNI Feedback,2018-03-21,80,0
2018-03-21,Noise Report,2018-03-21,16,0
2018-03-21,Rec and Park Requests,2018-03-21,16,0
2018-03-21,Residential Building Request,2018-03-21,16,0
2018-03-21,SFHA Requests,2018-03-21,4,0
2018-03-21,Sewer Issues,2018-03-21,33,0
2018-03-21,Sidewalk or Curb,2018-03-21,26,0
2018-03-21,Sign Repair,2018-03-21,23,0
2018-03-21,Street Defects,2018-03-21,33,0
2018-03-21,Street and Sidewalk Cleaning,2018-03-21,335,0
2018-03-21,Streetlights,2018-03-21,20,0
2018-03-21,Temporary Sign Request,2018-03-21,46,0
2018-03-21,Tree Maintenance,2018-03-21,34,0
2018-03-22,311 External Request,2018-03-22,3,0
2018-03-22,Abandoned Vehicle,2018-03-22,103,0
2018-03-22,Blocked Street or SideWalk,2018-03-22,17,0
2018-03-22,Catch Basin Maintenance,2018-03-22,6,0
2018-03-22,Color Curb,2018-03-22,6,0
2018-03-22,Construction Zone Permits,2018-03-22,1,0
2018-03-22,DPW Volunteer Programs,2018-03-22,3,0
2018-03-22,Damaged Property,2018-03-22,28,0
2018-03-22,Encampments,2018-03-22,126,0
2018-03-22,General Request - 311CUSTOMERSERVICECENTER,2018-03-22,2,0
2018-03-22,General Request - ANIMAL CARE CONTROL,2018-03-22,2,0
2018-03-22,General Request - ASSESSOR RECORDER,2018-03-22,2,0
2018-03-22,General Request - BUILDING INSPECTION,2018-03-22,5,0
2018-03-22,General Request - COUNTY CLERK,2018-03-22,10,0
2018-03-22,General Request - DPH,2018-03-22,5,0
2018-03-22,General Request - MOCD,2018-03-22,1,0
2018-03-22,General Request - MTA,2018-03-22,23,0
2018-03-22,General Request - PUBLIC WORKS,2018-03-22,26,0
2018-03-22,General Request - PUC,2018-03-22,9,0
2018-03-22,General Request - RPD,2018-03-22,1,0
2018-03-22,General Request - TT COLLECTOR,2018-03-22,6,0
2018-03-22,Graffiti,2018-03-22,243,0
2018-03-22,Homeless Concerns,2018-03-22,99,0
2018-03-22,Illegal Postings,2018-03-22,8,0
2018-03-22,Litter Receptacles,2018-03-22,32,0
2018-03-22,MUNI Feedback,2018-03-22,44,0
2018-03-22,Noise Report,2018-03-22,17,0
2018-03-22,Rec and Park Requests,2018-03-22,22,0
2018-03-22,Residential Building Request,2018-03-22,6,0
2018-03-22,SFHA Requests,2018-03-22,7,0
2018-03-22,Sewer Issues,2018-03-22,40,0
2018-03-22,Sidewalk or Curb,2018-03-22,8,0
2018-03-22,Sign Repair,2018-03-22,19,0
2018-03-22,Street Defects,2018-03-22,40,0
2018-03-22,Street and Sidewalk Cleaning,2018-03-22,351,0
2018-03-22,Streetlights,2018-03-22,21,0
2018-03-22,Temporary Sign Request,2018-03-22,36,0
2018-03-22,Tree Maintenance,2018-03-22,62,1
2018-03-23,311 External Request,2018-03-23,2,0
2018-03-23,Abandoned Vehicle,2018-03-23,87,0
2018-03-23,Blocked Street or SideWalk,2018-03-23,17,0
2018-03-23,Catch Basin Maintenance,2018-03-23,4,0
2018-03-23,Color Curb,2018-03-23,4,0
2018-03-23,Construction Zone Permits,2018-03-23,3,0
2018-03-23,Damaged Property,2018-03-23,38,0
2018-03-23,Encampments,2018-03-23,123,0
2018-03-23,General Request - 311CUSTOMERSERVICECENTER,2018-03-23,3,0
2018-03-23,General Request - ANIMAL CARE CONTROL,2018-03-23,1,0
2018-03-23,General Request - BUILDING INSPECTION,2018-03-23,4,0
2018-03-23,General Request - CONTRACT ADMINISTRATION,2018-03-23,1,0
2018-03-23,General Request - COUNTY CLERK,2018-03-23,11,0
2018-03-23,General Request - DPH,2018-03-23,7,0
2018-03-23,General Request - MOD,2018-03-23,1,0
2018-03-23,General Request - MTA,2018-03-23,18,0
2018-03-23,General Request - PLANNING,2018-03-23,1,0
2018-03-23,General Request - PUBLIC WORKS,2018-03-23,29,0
2018-03-23,General Request - PUC,2018-03-23,9,0
2018-03-23,General Request - TT COLLECTOR,2018-03-23,2,0
2018-03-23,Graffiti,2018-03-23,509,1
2018-03-23,Homeless Concerns,2018-03-23,99,0
2018-03-23,Illegal Postings,2018-03-23,6,0
2018-03-23,Litter Receptacles,2018-03-23,25,0
2018-03-23,MUNI Feedback,2018-03-23,71,0
2018-03-23,Noise Report,2018-03-23,20,0
2018-03-23,Rec and Park Requests,2018-03-23,20,0
2018-03-23,Residential Building Request,2018-03-23,5,0
2018-03-23,SFHA Requests,2018-03-23,3,0
2018-03-23,Sewer Issues,2018-03-23,26,0
2018-03-23,Sidewalk or Curb,2018-03-23,14,0
2018-03-23,Sign Repair,2018-03-23,20,0
2018-03-23,Street Defects,2018-03-23,23,0
2018-03-23,Street and Sidewalk Cleaning,2018-03-23,380,0
2018-03-23,Streetlights,2018-03-23,18,0
2018-03-23,Temporary Sign Request,2018-03-23,42,0
2018-03-23,Tree Maintenance,2018-03-23,45,0
2018-03-24,311 External Request,2018-03-24,6,0
2018-03-24,Abandoned Vehicle,2018-03-24,66,0
2018-03-24,Blocked Street or SideWalk,2018-03-24,12,0
2018-03-24,Color Curb,2018-03-24,3,0
2018-03-24,Damaged Property,2018-03-24,26,0
2018-03-24,Encampments,2018-03-24,111,0
2018-03-24,General Request - 311CUSTOMERSERVICECENTER,2018-03-24,2,0
2018-03-24,General Request - ASSESSOR RECORDER,2018-03-24,1,0
2018-03-24,General Request - COUNTY CLERK,2018-03-24,3,0
2018-03-24,General Request - DPH,2018-03-24,3,0
2018-03-24,General Request - ETHICS COMMISSION,2018-03-24,1,0
2018-03-24,General Request - HUMAN SERVICES AGENCY,2018-03-24,1,0
2018-03-24,General Request - MTA,2018-03-24,15,0
2018-03-24,General Request - PUBLIC WORKS,2018-03-24,15,0
2018-03-24,General Request - PUC,2018-03-24,5,0
2018-03-24,Graffiti,2018-03-24,151,0
2018-03-24,Homeless Concerns,2018-03-24,80,0
2018-03-24,Illegal Postings,2018-03-24,11,0
2018-03-24,Litter Receptacles,2018-03-24,19,0
2018-03-24,MUNI Feedback,2018-03-24,32,0
2018-03-24,Noise Report,2018-03-24,11,0
2018-03-24,Rec and Park Requests,2018-03-24,20,0
2018-03-24,Residential Building Request,2018-03-24,1,0
2018-03-24,SFHA Requests,2018-03-24,8,0
2018-03-24,Sewer Issues,2018-03-24,14,0
2018-03-24,Sidewalk or Curb,2018-03-24,21,0
2018-03-24,Sign Repair,2018-03-24,28,0
2018-03-24,Street Defects,2018-03-24,19,0
2018-03-24,Street and Sidewalk Cleaning,2018-03-24,294,0
2018-03-24,Streetlights,2018-03-24,17,0
2018-03-24,Temporary Sign Request,2018-03-24,1,0
2018-03-24,Tree Maintenance,2018-03-24,20,0
2018-03-25,Abandoned Vehicle,2018-03-25,48,0
2018-03-25,Blocked Street or SideWalk,2018-03-25,6,0
2018-03-25,Color Curb,2018-03-25,1,0
2018-03-25,Damaged Property,2018-03-25,11,0
2018-03-25,Encampments,2018-03-25,126,0
2018-03-25,General Request - ANIMAL CARE CONTROL,2018-03-25,3,0
2018-03-25,General Request - COUNTY CLERK,2018-03-25,4,0
2018-03-25,General Request - DPH,2018-03-25,2,0
2018-03-25,General Request - ENTERTAINMENT COMMISSION,2018-03-25,1,0
2018-03-25,General Request - MTA,2018-03-25,11,0
2018-03-25,General Request - PUBLIC WORKS,2018-03-25,18,0
2018-03-25,General Request - PUC,2018-03-25,4,0
2018-03-25,General Request - TT COLLECTOR,2018-03-25,1,0
2018-03-25,Graffiti,2018-03-25,399,0
2018-03-25,Homeless Concerns,2018-03-25,64,0
2018-03-25,Illegal Postings,2018-03-25,12,0
2018-03-25,Litter Receptacles,2018-03-25,11,0
2018-03-25,MUNI Feedback,2018-03-25,27,0
2018-03-25,Noise Report,2018-03-25,13,0
2018-03-25,Rec and Park Requests,2018-03-25,19,0
2018-03-25,Residential Building Request,2018-03-25,2,0
2018-03-25,SFHA Requests,2018-03-25,5,0
2018-03-25,Sewer Issues,2018-03-25,14,0
2018-03-25,Sidewalk or Curb,2018-03-25,22,0
2018-03-25,Sign Repair,2018-03-25,18,0
2018-03-25,Street Defects,2018-03-25,19,0
2018-03-25,Street and Sidewalk Cleaning,2018-03-25,304,0
2018-03-25,Streetlights,2018-03-25,11,0
2018-03-25,Temporary Sign Request,2018-03-25,2,0
2018-03-25,Tree Maintenance,2018-03-25,13,0
2018-03-26,Abandoned Vehicle,2018-03-26,87,0
2018-03-26,Blocked Street or SideWalk,2018-03-26,14,0
2018-03-26,Catch Basin Maintenance,2018-03-26,5,0
2018-03-26,Color Curb,2018-03-26,3,0
2018-03-26,Construction Zone Permits,2018-03-26,1,0
2018-03-26,Damaged Property,2018-03-26,31,0
2018-03-26,Encampments,2018-03-26,156,0
2018-03-26,General Request - 311CUSTOMERSERVICECENTER,2018-03-26,3,0
2018-03-26,General Request - ASSESSOR RECORDER,2018-03-26,1,0
2018-03-26,General Request - BUILDING INSPECTION,2018-03-26,2,0
2018-03-26,General Request - COUNTY CLERK,2018-03-26,18,0
2018-03-26,General Request - DPH,2018-03-26,6,0
2018-03-26,General Request - ENTERTAINMENT COMMISSION,2018-03-26,1,0
2018-03-26,General Request - LABOR STANDARDS ENFORCEMENT,2018-03-26,1,0
2018-03-26,General Request - MTA,2018-03-26,21,0
2018-03-26,General Request - PUBLIC WORKS,2018-03-26,31,0
2018-03-26,General Request - PUC,2018-03-26,10,0
2018-03-26,General Request - SHORT TERM RENTALS,2018-03-26,2,0
2018-03-26,General Request - TT COLLECTOR,2018-03-26,3,0
2018-03-26,Graffiti,2018-03-26,239,0
2018-03-26,Homeless Concerns,2018-03-26,111,0
2018-03-26,Illegal Postings,2018-03-26,12,0
2018-03-26,Litter Receptacles,2018-03-26,30,0
2018-03-26,MUNI Feedback,2018-03-26,56,0
2018-03-26,Noise Report,2018-03-26,12,0
2018-03-26,Rec and Park Requests,2018-03-26,47,1
2018-03-26,Residential Building Request,2018-03-26,6,0
2018-03-26,SFHA Requests,2018-03-26,6,0
2018-03-26,Sewer Issues,2018-03-26,17,0
2018-03-26,Sidewalk or Curb,2018-03-26,19,0
2018-03-26,Sign Repair,2018-03-26,20,0
2018-03-26,Street Defects,2018-03-26,45,0
2018-03-26,Street and Sidewalk Cleaning,2018-03-26,466,0
2018-03-26,Streetlights,2018-03-26,22,0
2018-03-26,Temporary Sign Request,2018-03-26,20,0
2018-03-26,Tree Maintenance,2018-03-26,47,0
2018-03-27,311 External Request,2018-03-27,2,0
2018-03-27,Abandoned Vehicle,2018-03-27,96,0
2018-03-27,Blocked Street or SideWalk,2018-03-27,15,0
2018-03-27,Catch Basin Maintenance,2018-03-27,2,0
2018-03-27,Color Curb,2018-03-27,5,0
2018-03-27,Construction Zone Permits,2018-03-27,7,0
2018-03-27,Damaged Property,2018-03-27,25,0
2018-03-27,Encampments,2018-03-27,156,0
2018-03-27,General Request - 311CUSTOMERSERVICECENTER,2018-03-27,4,0
2018-03-27,General Request - ANIMAL CARE CONTROL,2018-03-27,2,0
2018-03-27,General Request - BUILDING INSPECTION,2018-03-27,1,0
2018-03-27,General Request - COUNTY CLERK,2018-03-27,22,0
